NAME	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20
mdh	0.009529748875910024	0.03037027855945979	0.08063036415430191	0.004225750059739892	0.03852692154758911	0.00672341064189332	0.3476357400544936	0.42293827725741817	0.08515609974278772	0.03196951740018803	0.8518856014261313	0.06567432015536803	0.052857142854417734	0.02850446690559017	0.005495543493933153	0.12730823220201637	0.6950184993499243	0.07591639106927661	0.18200242517001433	0.09121600840934509
hypA	0.11339781804773322	0.3048740478239651	0.7490466814731047	0.875212080937663	0.9837831484799764	0.9043065936737198	0.4966283636714052	0.8851371228457484	0.0017650499858926202	0.5415059534970592	0.3843249887824607	0.41800494988743797	0.9785650912639001	0.5667700115413333	0.006487789556068202	0.7384408778503772	0.767075965535404	0.8186121918396387	0.7562619577549982	0.19373824345655552
malPQ	0.9643441661602579	0.8356062381419059	0.9298041117294324	0.9659406668990179	0.6736603238293131	0.7711092601763495	0.8259770067927891	0.7690525153944935	0.757539866582212	0.8216868864080605	0.9102708596353057	0.9415165155900233	0.7637383572886701	0.8722040148093673	0.9531010287598656	0.5213270072227637	0.7481874042930989	0.9085725660416452	0.8939419070465017	0.7413998127151624
ecfF	0.1316475661045989	0.23974295805320286	0.5930465520667922	0.09062781943411476	0.5857489559311598	0.15495325913738753	0.912546514228497	0.9339286385343241	0.6176657111996972	0.5410255445684995	0.992656059866047	0.5749536320303485	0.7631585794043637	0.3224795556949387	0.08309157814291421	0.777770021934473	0.977849358722982	0.7123675452659606	0.8234244762092652	0.8255954007608264
himD	0.8939713893929793	0.7519735077662488	0.6516012288872108	0.3103397789571419	0.7335343628522252	0.725070752544769	0.9289714659421767	0.15287365793643706	0.9984808816340455	0.1366358964518523	0.5241848796157881	0.30020639320763026	0.9776849469205104	0.5337053735024281	0.9880276878684275	0.05710781876991405	0.32573330765557	0.5947942364518121	0.5287098861512343	0.05028856662273848
rhaT	0.9767149259233837	0.7257233500030106	0.9826244742393502	0.9408155101724278	0.5216910132852864	0.5387712327831231	0.8280460136498863	0.8895322590411748	0.5843236387581094	0.7299617884098006	0.994128255498572	0.9685239722486553	0.7517697643110092	0.9087224736271158	0.9146689222078384	0.4189757302239041	0.8095349249631946	0.9493296375001141	0.9358228998498226	0.6843399079599565
mlc	0.163702914713574	0.11364939986443269	0.3311341558400838	0.053944307738072725	0.30947885271256204	0.1282743157214929	0.8054744514231265	0.7945473350418532	0.3793562920960421	0.22760716387652583	0.9721706989505757	0.38011316872517836	0.5475535972728577	0.156116727908048	0.007302725233418138	0.46751399268060156	0.9455141947046362	0.5190675489741834	0.6078796760756978	0.6171563520902372
ilvIH	0.509163497590151	0.8603781556373379	0.19716725306189337	0.5213228545766682	0.8188751791688956	0.4696692913266111	0.6258041447483044	0.9128821107857105	0.9787517107322601	0.7717625511302922	0.7437704264284458	0.343262154436226	0.7317025298372616	0.6082199819598961	0.695959094826266	0.06235446479162646	0.5334087976326849	0.7026616087099381	0.39443741441515145	0.6313069106321192
rcsAB	0.28202974380189927	0.3576079626132092	0.7968967585275336	0.8649224079544782	0.027209110720297962	0.8579172835954925	0.5693740055403178	0.46652663906484504	0.7573433888811475	0.2252367346221772	0.757334761216281	0.9533546932178095	0.7280021555823699	0.7973162974371482	0.22910410781174004	0.9366465630162313	0.5340759684374891	0.789699231236748	0.785493038015712	0.22520953285481357
nac	0.31918797987832315	0.38027775814649456	0.374623848401081	0.47512543376568594	0.3661064396626093	0.3124448960306543	0.26804100433688777	0.4114848348381802	0.2571606116825997	0.46954410901799537	0.4143330272033966	0.3801355274684957	0.41870368332558583	0.38948872417579417	0.0880890725989183	0.5121726978951509	0.321496053221941	0.3823251100707422	0.4480461142346154	0.3602416238740582
pykF	0.4354009372973971	0.20721065706712058	0.13593205751236426	0.0758075705284793	0.6017127264648823	0.17505452313666686	0.9264070979279756	0.3862544320305272	0.2402440119678614	0.3177064697958405	0.6412166163503014	0.9460163053948317	0.7860162719964121	0.3819807497649554	0.24326693528464263	0.49654140425633303	0.31816434123554643	0.35222470637689823	0.844406399102066	0.5273877172268285
glcC	0.31373890764082235	0.3401018647256394	0.5037314650467083	0.7296232323081822	0.2058489989332938	0.9759867332973232	0.04900515132272778	0.994002609224993	0.00706291838480479	0.5308238681631946	0.04353360314116551	0.22999276537869015	0.13063837625459315	0.29187516789547696	0.6771676244740061	0.7520572819216657	0.45428988170736784	0.4198382800720338	0.17575608213712254	0.01951506744585553
gcvA	0.8771589982794928	0.4575136729819265	0.7910323120006326	0.7456162524580743	0.8222627077677263	1,17E+11	0.01089873190108044	0.7119580270960341	0.503411003032153	0.26856903382706265	0.8442140196463802	0.5884537361661446	0.0979328359917143	0.44100224275376254	0.49300080617602754	0.39544016294533435	0.4215433105660909	0.2106109857757327	0.857423685684225	0.06664861564709298
nlpD_rpoS	0.8210309463903551	0.12468102088439617	0.9273050802217737	0.2507919815219625	0.585776000713304	0.7893721338216861	0.11316254676531168	0.07206955998069747	0.15461217642794406	0.14912389243047489	0.3499907159078495	0.8591479210509386	0.6077983454641547	0.7527542711790202	0.16238098341180085	0.17071726049001462	0.8320937532662939	0.3898385963317842	0.5591573905726818	0.8047051450052298
betIBA	0.1834869418992455	0.24386404391155916	0.18914230050643804	0.3030740982133613	0.24727420821689913	0.1451751994220282	0.3139275877726494	0.2918329212226009	0.17678895134531733	0.2851009211152687	0.44018507172187094	0.24692470957483093	0.2861241473019664	0.3146022935702309	0.2881061210355843	0.2096697036322608	0.35667694693896296	0.1389437612010593	0.3329712404811844	0.3591123469535554
lacI	0.00928015286544936	0.39167711316436243	0.999024548706234	0.7908091776420575	0.8677725014090503	0.8495919132492746	0.5117191072486467	0.03539844177425921	0.41160329904666665	0.054805110096615636	0.41401663488629914	0.8583561740288942	0.5032398169302686	0.051108207737434797	0.033845460308761524	0.4539224855223832	0.14075598001157996	0.9575087746267239	0.24472243656976903	0.820973278425329
narZYWV	0.8835346241360631	0.14876004226312198	0.9588580529778871	0.42594028447271126	0.7179410390972597	0.8871879353487775	0.2052885998310609	0.3143506095952919	0.3212656530623473	0.3664520011431219	0.5069338778954672	0.9157465045789874	0.7867939222421476	0.8428556223079178	0.47545979633951496	0.3059234713400667	0.8837152575746353	0.4829060774943739	0.7507220870271659	0.8950828858771555
gcvR	0.6621011252680588	0.4948427295274655	0.813090446915007	0.6023927784237824	0.27011881451057423	0.9420505601880467	0.1676279154216984	0.29255649623525615	0.7749342777723414	0.33435996500315246	0.2448673493863975	0.7081538095443449	0.4193968882230724	0.8106933611005722	0.6501988351120466	0.9307573850703409	0.07881072723850689	0.6709487428167847	0.20098114816170917	0.9125958950429205
ompR_envZ	0.6746454733074243	0.359741341351172	0.28425305237574366	0.08325466022915762	0.3684805955011598	0.44869855494157623	0.5837499278581438	0.03706955211159258	0.9458271766175618	0.056013266976007954	0.33993457749577793	0.07863668274251127	0.812873267327069	0.23735444933737482	0.7796915071542369	0.010968918331793127	0.21642882993029858	0.35893819666160753	0.2796857848902434	0.044418650086957036
cpxP	0.9545147835399236	0.10221540640237622	0.981450087131157	0.40818434877980303	0.8183520328866839	0.9559433613673395	0.11345372652768339	0.34639064832049254	0.5762136200875551	0.4857006296829242	0.7196917796945381	0.9737691807552439	0.8707695867558601	0.9549693421281745	0.3493198455009574	0.24508970582134898	0.9530261358322288	0.7122445482851006	0.8669172621875231	0.962901417819651
tsr	0.043903694563013476	0.4336828231017579	0.030690248341965615	0.26132613787587206	0.05021627875473556	0.011146313311858912	0.38190216443756786	0.23846373183422973	0.17004041329526554	0.2878687040262757	0.08392636732652334	0.005287910914119981	0.12074626156083913	0.005688432438188792	0.28914784270898436	0.33254625968353496	0.018200196828599507	0.16906553501214763	0.04582716690057197	0.012232826764737805
rtcR	0.3150721750817443	0.5084048184207209	0.7417823961816778	0.9269418827677621	0.9897821786309606	0.9157825473364021	0.5666694753145289	0.9112542948629376	0.04284049244754966	0.7112926658423823	0.5432767025180555	0.6513983690337645	0.9819736088663951	0.641004984798672	0.0815265684655525	0.8267871081294949	0.8533336217339508	0.8473438363938974	0.7918545072552884	0.44729160598839135
glpR	0.10447832768349088	0.27271269966002437	0.6813100752533213	0.7799237126850328	0.009080095086647236	0.10262187865021957	0.3791439606216017	0.2936733385871415	0.6892203847403584	0.12453101967782088	0.7150695859371418	0.7844316527047619	0.6663796759477485	0.8893034575381527	0.6036675267303468	0.6667696484575082	0.2916398254862425	0.7945069460866332	0.5434221605699694	0.3899637382455668
uhpA	0.32511191404337136	0.1344510535300861	0.4192850105163272	0.023687594820765497	0.2472430488013643	0.0690561421968199	0.7914727952654727	0.794281858328416	0.3982062278477583	0.31658584568330417	0.9776748160436456	0.4002522207980959	0.5449761722001	0.17077713043968923	0.051800442473952185	0.5261591803586739	0.9362494426345019	0.3974264954543709	0.49942835153076903	0.5567486110426071
fhlA	0.28512055020372107	0.47771706303135186	0.7525612342402608	0.9268969477766815	0.9892384905856948	0.9289419456835644	0.5997811564363512	0.9007420670386916	0.0519712459691104	0.7124989069028604	0.4496814465975256	0.6543843677008228	0.9850528520769779	0.6296855290451955	0.10511850318362566	0.802061524888854	0.8357242482203094	0.8697761482127265	0.8583892054646162	0.46498233522069693
yhdG_fis	0.6649306493200665	0.6724901831680627	0.4915670393096807	0.3758172900563451	0.8355527293926468	0.0371555585510606	0.8987428041728631	0.008384228231622057	0.9957506768039323	0.3921871372012582	0.9143104462634364	0.7969707573493154	0.8537154706586135	0.7422549292023307	0.33034113919903757	0.2768065138619661	0.5542212839765119	0.6202164984537843	0.8161128763914489	0.9794624071939309
ecpD_htrE	0.48033718659502667	0.6898607949589093	0.774551261006819	0.9223374171380967	0.6565638689809487	0.6628557748333683	0.42121925752785405	0.9719646105249076	0.09885266496481569	0.9592576550084985	0.7925628111395806	0.9237047975197449	0.24114717572054628	0.8218468735530303	0.21752777366758147	0.9854576969043374	0.8594630438751348	0.7018257657980245	0.8075953781957238	0.9835039351261105
kbl_tdh	0.48967328115611364	0.2134764792025064	0.8699298167289926	0.47856003539163994	0.20797605973983477	0.6180720993406584	0.48160259237603353	0.1360349531021523	0.025209035954969167	0.27309152526651925	0.26568969147785626	0.6095097249721568	0.3211613207940148	0.4534413640941663	0.4185857114241206	0.9123619119534427	0.5541698208446183	0.19548621119818843	0.5761162951666805	0.3709607689819184
alaWX	0.8416028404933257	0.8683109023110877	0.7159352262549434	0.5766439559922011	0.945522183264441	0.13351858188487561	0.9623965578963641	0.014881240296636844	0.9987583283780448	0.6425117953949269	0.9723071379747203	0.9326170012167441	0.9534782491928351	0.9006981217540057	0.5815852261518593	0.5725739409111259	0.8078520591419385	0.8088424785112801	0.9375111847827371	0.9929597283299739
alkA	0.9414419604522718	0.10268093703068377	0.970162995060932	0.3343834471017722	0.762790747531193	0.9457941080231697	0.04547714731927976	0.16559889511400672	0.3301113528961755	0.25311927821900637	0.43114552164278935	0.9649272243040972	0.8486931720789868	0.8989487921963821	0.2606090089035684	0.13391405009089116	0.9303499195915719	0.510412153193382	0.7386278888707365	0.9249149129263733
fadBA	0.11034401542455977	0.29908808456019415	0.2514865972881657	0.14457075211023698	0.15884444178521126	0.10327519412761312	0.3419950216212564	0.16830811951638222	0.02984830878895947	0.14382241472967133	0.32449839381397344	0.06434137303126242	0.16885710332537726	0.2697235223480351	0.05319843507874753	0.07924834822477925	0.7777502354371413	0.17730158373139918	0.048859291943491326	0.2131044854737045
lctPRD	0.012655322419794135	0.011219701298536545	0.0407275090231853	0.008678501208836035	0.1033599203194287	0.006411234953721087	0.1796932185269419	0.42979258747855437	0.05274255027834105	0.05737729308214003	0.7799923548965134	0.045178554368572064	0.10381726368357372	0.037142152730682144	0.002730229741542332	0.1485459391530683	0.6955267295457044	0.03447014037506468	0.10846766347187985	0.22297460880804454
fdnGHI	0.8394563312460656	0.8502906784976704	0.7041730105875735	0.6350012039759821	0.39635556450403475	0.5708150314338215	0.5555205404059816	0.3013149458202308	0.8796676905412081	0.7676601979366146	0.5531850758214073	0.8062448714548333	0.2888401709032537	0.827003884418903	0.9894550601369212	0.6591513325226195	0.3943170520018963	0.596593410596786	0.6854874889004857	0.7694909614595565
ybaO	0.7257187780492668	0.2054026252169949	0.18495704419152137	0.1706109813431712	0.7166468009460027	0.060815876203224005	0.9515763263259123	0.5141828908463723	0.37261231569524716	0.39262023267246643	0.6200847147064762	0.9712087537979548	0.8750238474058805	0.5142789396073368	0.4522326507413681	0.4902480375305909	0.5440074814727406	0.4748316953793737	0.9251723880582776	0.5869886791975504
aspA	0.9526119386134572	0.9449119526034213	0.7765495424056333	0.9773106685635355	0.8498983321574145	0.9712475592784372	0.39011564647345703	0.3344505542368529	0.8072149351224582	0.8451910103784299	0.04448684128602725	0.8277891064640105	0.6527406453953605	0.9334901465945964	0.98997510439459	0.6502038663397451	0.06129889871075176	0.7650967436794818	0.6844996888656573	0.5618644100231137
gdhA	0.3371480333755885	0.45779687748992576	0.4517604687344763	0.3550722299532311	0.41098032805164714	0.3630941232252868	0.4967148060894966	0.21357237126390263	0.5932410434079178	0.3814807180193171	0.24951118324191737	0.40595551112220973	0.33614850119137074	0.4256321673862572	0.6576510762075957	0.3199464903166652	0.3999775450068147	0.3441978540575863	0.31252488949176754	0.4282133667663261
dadAX	0.970101058428415	0.6580836423718086	0.9785982172265699	0.9048759671385258	0.5040542156656719	0.6178548102584466	0.8029242128283789	0.8823326257155475	0.5362734541963858	0.706413036655155	0.9919791074373093	0.9673014714685447	0.7112020462531893	0.867430490711391	0.9227199782949365	0.47723747450023934	0.8167315449565556	0.9510086601641823	0.9319342392215232	0.6191925343982141
uspA	0.41069320975412477	0.9999960009027101	0.9998313860960036	0.5504587410210054	0.985710189813131	0.11128096927718485	0.7337241414852189	0.12614528582295978	0.015773734035229692	0.8101126112019925	0.11343425134469118	0.10722881465196828	0.5037821555502362	0.9517071717738557	0.3539049046826324	0.06740599835945237	0.9998348156465218	0.7791408916300863	0.010957727257960804	0.1575069227929732
putAP	0.5061213131012647	0.27831959102995046	0.2795746798074159	0.4212522458582967	0.4228080330261541	0.4084111990981578	0.2983853622623064	0.4217136701106865	0.3457020270946566	0.4163714463714594	0.40146168011137723	0.40240885985009256	0.3715263712169577	0.2858292656437151	0.25138523550905617	0.4380210105811209	0.34204303953635784	0.38241304266991777	0.447927917572572	0.2812956239992463
gltBDF	0.5555695754578803	0.8303966522779082	0.1355202777569148	0.5584885758985051	0.8395147885192671	0.4353339291675219	0.6478016597762156	0.9091780274678252	0.9772742017293773	0.7662935451706321	0.7292869815537155	0.3046108906178402	0.7764947841825032	0.5301797573531388	0.6729934639623586	0.04761199736571574	0.5546960895043617	0.7394265212066258	0.39523145482666183	0.7421838164332981
sdaA	0.23446265732707297	0.051102833342726035	0.7782361474136502	0.3063154243394813	0.17356462068474524	0.43060689566301996	0.2709652048723612	0.05126987115010727	0.013795439714532351	0.18406323945335099	0.20138368068886706	0.3540704345798625	0.21004316224727684	0.26509435826831834	0.19977383050763217	0.8047436233913258	0.3204474563719761	0.1519106267230584	0.5029577679186883	0.19948542741159514
evgA	0.4405520034851473	0.6614200787805623	0.07413561325206604	0.2302728502682594	0.7876662544807048	0.7678758806316069	0.45143917894931157	0.27819181336556936	0.7782545720028742	0.5389458778581085	0.023953640955867755	0.1454410618579041	0.6498098490871856	0.2553459595903706	0.19405834004787045	0.7872111613569415	0.534459378766313	0.18692525556466855	0.20154434963153206	0.6316328333533326
dps	0.6474974321124712	0.4345619101846256	0.8030264095519661	0.6104470247293198	0.6215425883674752	0.7497521443008958	0.25767159395143063	0.52689009715138	0.18382929197278275	0.6000863852476255	0.5152680798591606	0.9054064012696282	0.5592512947595746	0.7694189902573034	0.3051449166294038	0.5341027824410227	0.8579355846146689	0.5972357566147353	0.6962678656363844	0.925701037351986
lysR	0.7293971606341063	0.39136504863355775	0.1598659287291267	0.3873543453577381	0.2543581868944577	0.35050101524822525	0.24799799028066927	0.7625698785856202	0.3808767079138672	0.4277149578647772	0.5597816543618288	0.13643919213010186	0.9413610730562464	0.31715351972229966	0.9308003243551197	0.9528118650667552	0.652330475169573	0.653797803614652	0.19688080821142703	0.38714293937349326
nrdAB	0.7828275572362806	0.8303346637294	0.6893766862052116	0.6131449507040501	0.9594705167465823	0.41155178350314653	0.8853717979683751	0.46022135325441305	0.8294694642946202	0.799099134803416	0.7778268351079788	0.6109782316276202	0.8001966898927194	0.7609634886395252	0.6882404519638391	0.4064643957090215	0.86144996672015	0.6251341912605033	0.7356078887081929	0.9701158493513886
fabA	0.6622573249143873	0.00680144599013099	0.024606906433555845	0.5534954344679418	0.20309839528748103	0.8391587363399271	0.4671481796462461	0.8302105479500632	0.9451803779315784	0.4075126691767486	0.8554794603397026	0.8325596008752042	0.6336364000864778	0.3817708427731361	0.6080065356588018	0.873703157069131	0.019760668453925455	0.43997600027926015	0.966976443388933	0.7495118366009316
osmY	0.9218892311056085	0.1972131006546135	0.9780198963677131	0.4448980971351024	0.7970460447756417	0.9329810915521511	0.34503164259525515	0.31414435472408975	0.4667090756373736	0.39232106624274155	0.6579961699691653	0.9422304367107106	0.8341323176635541	0.8993549616165537	0.41452246186676567	0.3837455843520264	0.9468903411629845	0.67223925505054	0.7941793186460623	0.9401670193555903
mdoGH	0.1009395930415317	0.17921713637979442	0.5726995517519856	0.1673911430773989	0.5933272078756286	0.22109689406362146	0.8986982484124579	0.9129323024918414	0.5151730476040569	0.5488279710781987	0.9893152207774342	0.6289113592951167	0.6859635795448873	0.2015866923896577	0.06496076366308846	0.6629286447422483	0.9738966796580971	0.5682553377898559	0.7467206615481259	0.8300534862943723
proP	0.2483432310853456	0.3199108873410904	0.09435611370654352	0.09074903355589348	0.5919522171226044	0.28140895834305174	0.28352174447921435	0.033730630854579204	0.4514475649405723	0.2616316000713155	0.19159534753981672	0.3297407378970389	0.49498193692050596	0.2528210172691964	0.16621408323035944	0.27997326444491943	0.3432295430732285	0.16409016762420242	0.3310853240076334	0.5663306458015906
betT	0.5397395433446444	0.6019665109032171	0.49238350940463044	0.4825017867027185	0.5662656617117593	0.5324080554588214	0.42323972372459046	0.4046749380738905	0.576762588958653	0.44280153595404126	0.29570808278424154	0.503152623466016	0.4511571774512423	0.49781707122376195	0.4336355614417616	0.5606077403441556	0.32804513998882934	0.5227326424105246	0.28934781621546646	0.5469186776898572
